lfdn,patient,oppeness,neuro,consc,agree,sociable,country,country_code,eu_country,Asia,Estonia_D,Taiwan_D,China_D,Vietnam_D,Germany_D,Japan_D,age,gender,female,profession,hdegree,bachelor,master,Buddhism,Christianity,Confucianism,Islam,Taoism,Marxism,married,parent,XD13,children,XD14,XD15,eu_income,eu_ppp_income,USD_ppp_income,income_eu_capita,IDV,PDI,MAS,UAI
4M1085,1,4,6,7,6,9,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,6000,800,1295.896362,1714.285767,267,85,55,-60,-5
4M1086,1,7,5,5,6,6,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,120,85,120,105
4M1087,0,6,6,6,5,5,China,4,0,1,0,0,1,0,0,0,20,0,1,2,High school,0,0,0,1,1,0,0,0,0,0,1,0,4,10000,1333.333374,2159.827148,2857.142822,333,150,25,-40,15
4M1088,0,10,3,7,7,3,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,5000,666.666687,1079.913574,1428.571411,222,100,-10,80,100
4M1089,1,7,4,6,7,7,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,8000,1066.666626,1727.861816,2285.714355,356,85,50,-80,65
4M1090,1,9,7,7,6,7,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,2,6000,800,1295.896362,1714.285767,400,165,-110,100,120
4M1091,0,8,4,8,6,4,China,4,0,1,0,0,1,0,0,0,18,0,1,2,High school,0,0,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,100,95,-40,80
4M1092,1,9,6,5,6,7,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,6,,,,,,175,115,0,5
4M1093,1,7,5,6,5,5,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,80,30,120,-25
4M1094,1,8,6,4,7,6,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,2000,266.6666565,431.9654541,571.4285889,89,100,30,-40,40
4M1095,1,5,5,6,7,6,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,5,15000,2000,3239.740723,4285.714355,400,100,15,10,85
4M1096,0,10,11,6,4,9,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,5,50000,6666.666504,10799.13574,14285.71387,1333,55,70,230,-30
4M1097,1,9,8,5,6,6,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,3,50000,6666.666504,10799.13574,14285.71387,2222,30,0,30,70
4M1098,1,5,5,5,7,4,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,3000,400,647.9481812,857.1428833,133,135,95,50,100
4M1099,1,9,5,5,8,5,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,6,5000,666.666687,1079.913574,1428.571411,111,135,55,140,90
4M1100,1,6,4,8,8,7,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,16000,2133.333252,3455.723633,4571.428711,711,70,125,0,75
4M1101,0,7,8,4,7,7,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,0,0,1,0,0,1,0,0,1,0,4,10000,1333.333374,2159.827148,2857.142822,333,100,50,100,25
4M1102,1,8,5,5,6,6,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,,,,,,170,30,0,45
4M1104,1,7,8,7,7,5,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,20000,2666.666748,4319.654297,5714.285645,667,200,-25,-20,10
4M1105,1,4,4,7,5,5,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,1,0,1,0,1,1,0,0,1,0,7,15000,2000,3239.740723,4285.714355,286,85,55,-60,35
4M1106,1,7,6,7,8,5,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,8000,1066.666626,1727.861816,2285.714355,267,85,5,-10,-20
4M1107,0,8,6,6,8,6,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,5,3500,466.6666565,755.9395142,1000,93,85,15,30,15
4M1108,1,7,8,6,8,9,China,4,0,1,0,0,1,0,0,0,18,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,3,30000,4000,6479.481445,8571.428711,1333,100,70,10,5
4M1109,0,9,6,5,8,6,China,4,0,1,0,0,1,0,0,0,18,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,3,7000,933.333313,1511.879028,2000,311,70,45,-80,75
4M1110,1,6,5,8,6,4,China,4,0,1,0,0,1,0,0,0,18,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,2000,266.6666565,431.9654541,571.4285889,67,100,30,100,60
4M1111,1,7,7,5,6,5,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,1,0,0,0,0,1,0,0,1,0,3,15000,2000,3239.740723,4285.714355,667,100,5,30,40
4M1113,1,9,6,5,7,6,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,7000,933.333313,1511.879028,2000,311,115,-5,20,10
4M1114,1,8,5,6,6,8,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,150,25,30,75
4M1115,1,5,5,7,7,6,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,6000,800,1295.896362,1714.285767,200,150,-30,30,40
4M1117,1,5,9,6,8,5,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,3,6000,800,1295.896362,1714.285767,267,50,15,40,-25
4M1118,1,10,3,8,6,7,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,14000,1866.666626,3023.758057,4000,622,65,-25,-60,100
4M1119,1,6,5,6,8,5,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,5,2000,266.6666565,431.9654541,571.4285889,53,145,75,-30,40
4M1120,1,6,6,8,8,5,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,6,2000,266.6666565,431.9654541,571.4285889,44,115,60,60,55
4M1121,0,6,7,6,6,8,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,3,15000,2000,3239.740723,4285.714355,667,150,-10,80,0
4M1122,1,8,5,7,6,5,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,5,2000,266.6666565,431.9654541,571.4285889,53,165,-20,-10,40
4M1123,0,8,6,6,8,8,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,1,2,1,3,12000,1600,2591.792725,3428.571533,533,110,-10,-20,5
4M1124,1,6,5,6,7,4,China,4,0,1,0,0,1,0,0,0,18,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,5,8000,1066.666626,1727.861816,2285.714355,213,50,10,30,-50
4M1125,1,8,6,5,7,6,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,150,70,-50,80
4M1126,1,9,6,3,8,6,China,4,0,1,0,0,1,0,0,0,25,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,4,5200,693.333313,1123.110107,1485.714233,173,115,-65,-50,60
4M1127,1,9,10,6,7,3,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,10000,1333.333374,2159.827148,2857.142822,333,90,95,-80,10
4M1128,1,10,6,8,3,10,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,7000,933.333313,1511.879028,2000,233,120,20,-40,85
4M1129,0,8,6,7,6,7,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,10000,1333.333374,2159.827148,2857.142822,333,70,70,0,-65
4M1130,0,5,6,8,8,4,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,5,5000,666.666687,1079.913574,1428.571411,133,115,85,-10,25
4M1131,1,8,6,6,8,8,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,1,0,0,0,0,1,0,0,1,0,4,50000,6666.666504,10799.13574,14285.71387,1667,100,-50,40,70
4M1132,1,9,6,6,8,6,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,5000,666.666687,1079.913574,1428.571411,222,75,-10,80,30
4M1133,0,7,5,6,6,8,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,50,40,100,25
4M1134,1,6,6,7,7,5,China,4,0,1,0,0,1,0,0,0,19,0,1,2,High school,0,0,0,0,0,0,0,1,0,0,1,0,3,30000,4000,6479.481445,8571.428711,1333,50,10,-80,125
4M1135,1,6,8,6,7,7,China,4,0,1,0,0,1,0,0,0,21,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,5,7000,933.333313,1511.879028,2000,187,0,-25,150,35
4M1136,1,10,4,6,5,5,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Others,0,0,0,0,1,0,1,0,0,0,1,0,7,7000,933.333313,1511.879028,2000,133,135,15,100,80
4M1137,0,9,7,7,5,6,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Others,0,0,0,0,1,0,1,0,0,0,1,0,3,13000,1733.333374,2807.775391,3714.285645,578,85,-30,110,75
4M1138,1,8,6,6,5,4,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,20000,2666.666748,4319.654297,5714.285645,667,40,15,-20,25
4M1139,1,8,9,7,5,8,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,1,0,0,0,0,1,0,0,1,0,4,5000,666.666687,1079.913574,1428.571411,167,135,-10,40,-50
4M1140,1,7,8,4,6,5,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,3,14000,1866.666626,3023.758057,4000,622,125,-50,20,-25
4M1141,1,8,5,5,7,7,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,6,8000,1066.666626,1727.861816,2285.714355,178,35,30,30,60
4M1142,1,3,6,6,8,6,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,6,2000,266.6666565,431.9654541,571.4285889,44,65,40,200,25
4M1143,0,8,6,6,6,6,China,4,0,1,0,0,1,0,0,0,18,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,9000,1200,1943.844482,2571.428467,300,35,60,20,-25
4M1144,0,10,4,7,7,5,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,3,8000,1066.666626,1727.861816,2285.714355,356,85,110,40,135
4M1145,0,7,7,6,7,7,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,2000,266.6666565,431.9654541,571.4285889,67,115,75,120,-5
4M1146,1,8,7,5,8,7,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,80,-10,-40,80
4M1147,1,7,4,6,6,4,China,4,0,1,0,0,1,0,0,0,18,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,3,15000,2000,3239.740723,4285.714355,667,150,80,-40,45
4M1148,0,5,7,5,6,6,China,4,0,1,0,0,1,0,0,0,20,1,0,2,High school,0,0,0,0,0,0,0,1,0,0,1,0,4,7000,933.333313,1511.879028,2000,233,100,15,90,5
4M1149,0,6,6,6,8,5,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,5,10000,1333.333374,2159.827148,2857.142822,267,40,55,-90,-20
4M1150,0,7,6,6,6,6,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Others,0,0,0,0,0,0,0,1,0,0,1,0,4,,,,,,95,10,50,5
4M1151,1,10,8,6,4,7,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,5000,666.666687,1079.913574,1428.571411,222,20,95,-130,25
4M1152,1,9,6,7,6,6,China,4,0,1,0,0,1,0,0,0,20,1,0,2,High school,0,0,0,0,0,0,0,1,0,0,1,0,3,12000,1600,2591.792725,3428.571533,533,100,75,10,-20
4M1153,1,7,6,6,7,8,China,4,0,1,0,0,1,0,0,0,21,1,0,2,PhD,1,1,0,0,0,0,0,1,0,0,1,0,3,30000,4000,6479.481445,8571.428711,1333,150,-5,10,50
4M1154,0,9,4,5,7,4,China,4,0,1,0,0,1,0,0,0,18,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,3,11000,1466.666626,2375.809814,3142.857178,489,35,45,-60,55
4M1155,1,7,8,5,6,6,China,4,0,1,0,0,1,0,0,0,18,0,1,2,Bachelor,1,0,0,0,1,0,0,1,0,0,1,0,4,1500,200,323.9740906,428.5714417,50,115,-10,-20,0
4M1156,1,9,6,7,5,8,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,15000,2000,3239.740723,4285.714355,667,155,-45,40,-40
4M1157,1,7,6,5,4,6,China,4,0,1,0,0,1,0,0,0,33,1,0,8,PhD,1,1,0,1,0,0,0,0,1,0,1,0,2,12000,1600,2591.792725,3428.571533,800,90,45,-80,60
4M1158,1,8,8,7,7,6,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,10000,1333.333374,2159.827148,2857.142822,333,115,-30,120,125
4M1159,0,6,7,8,4,8,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,30000,4000,6479.481445,8571.428711,1333,115,60,170,195
4M1160,1,7,6,7,5,8,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,2,,,,,,15,-20,-80,0
4M1161,1,8,6,5,8,5,China,4,0,1,0,0,1,0,0,0,18,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,4000,533.333313,863.9309082,1142.857178,178,115,30,50,55
4M1162,1,6,8,5,5,6,China,4,0,1,0,0,1,0,0,0,19,0,1,2,High school,0,0,0,0,1,0,0,0,0,0,1,0,6,15000,2000,3239.740723,4285.714355,333,55,-5,110,25
4M1165,0,8,5,7,7,6,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,6,20000,2666.666748,4319.654297,5714.285645,444,80,95,140,65
4M1166,1,7,7,5,7,7,China,4,0,1,0,0,1,0,0,0,18,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,300,40,64.79481506,85.7142868,10,50,-10,10,15
4M1167,0,4,5,6,7,3,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,1200,160,259.1792603,342.8571472,53,115,95,30,100
4M1168,1,8,5,6,8,5,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,4,2000,266.6666565,431.9654541,571.4285889,67,30,25,90,-25
4M1169,1,10,10,7,8,8,China,4,0,1,0,0,1,0,0,0,18,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,3,3160,421.3333435,682.5053711,902.8571167,140,20,-25,100,120
4M1170,1,9,8,8,8,6,China,4,0,1,0,0,1,0,0,0,19,0,1,2,High school,0,0,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,105,80,-10,40
4M1173,1,6,3,5,5,5,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,3,5000,666.666687,1079.913574,1428.571411,222,35,30,-10,70
4M1174,1,8,6,8,6,4,China,4,0,1,0,0,1,0,0,0,18,0,1,2,High school,0,0,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,100,75,-40,0
4M1175,1,6,6,5,6,6,China,4,0,1,0,0,1,0,0,0,18,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,12000,1600,2591.792725,3428.571533,400,55,30,30,10
5M1177,0,6,7,6,7,6,Vitnam,5,0,1,0,0,0,1,0,0,26,1,0,4,Master,1,1,1,0,0,0,0,0,0,0,1,0,7,100000000,3773.584961,9225.091797,15384.61523,539,100,10,90,15
1M1179,1,7,7,7,7,6,Estonia,1,1,0,1,0,0,0,0,0,21,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,2500,2500,3424.657471,5000,1250,80,10,80,105
1M1180,1,5,6,6,6,9,Estonia,1,1,0,1,0,0,0,0,0,20,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,3,8000,8000,10958.9043,16000,2667,150,-15,120,55
8M1181,1,6,3,8,5,3,Germany,8,1,0,0,0,0,0,1,0,23,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,2,2000,2000,2000,2666.666748,1000,120,30,-130,155
1M1182,1,9,3,7,7,7,Estonia,1,1,0,1,0,0,0,0,0,21,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,4000,4000,5479.452148,8000,2000,165,20,-150,170
10M1187,1,5,7,7,7,5,japan,10,0,1,0,0,0,0,0,1,38,1,0,4,PhD,1,1,1,0,0,0,0,0,1,1,3,2,4,67000,3.722222328,3.606804609,4.348390579,1,30,30,0,70
10M1191,1,8,6,7,6,7,japan,10,0,1,0,0,0,0,0,1,21,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,1,7000000,388.8888855,376.8302917,454.3094482,389,20,60,10,5
10M1192,0,5,7,7,8,6,japan,10,0,1,0,0,0,0,0,1,22,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,0,2000,0.111111112,0.107665807,0.129802704,0,105,-25,40,-10
10M1194,0,10,5,7,5,6,japan,10,0,1,0,0,0,0,0,1,21,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,1,7800,0.433333337,0.419896632,0.506230533,0,85,10,270,-40
10M1195,1,4,4,7,6,4,japan,10,0,1,0,0,0,0,0,1,22,1,0,2,Bachelor,1,0,1,1,0,0,0,0,0,0,1,0,1,7800,0.433333337,0.419896632,0.506230533,0,70,-5,140,85
10M1200,1,8,6,8,6,5,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,1,800,0.044444442,0.043066319,0.051921077,0,95,-40,-40,75
10M1202,1,8,9,6,6,8,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,3,40000,2.22222209,2.153316021,2.596053839,1,235,10,270,-125
10M1204,0,6,8,6,8,4,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,1,1,0,0,0,0,0,0,1,0,0,500000,27.77777863,26.91645241,32.45067596,28,105,25,40,80
10M1205,1,7,9,10,7,8,japan,10,0,1,0,0,0,0,0,1,18,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,800,0.044444442,0.043066319,0.051921077,0,150,45,-30,5
10M1206,0,6,6,9,5,4,japan,10,0,1,0,0,0,0,0,1,18,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,70,0,80,90
10M1208,0,8,6,7,7,5,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,5,8000000,444.444458,430.6632385,519.2108154,89,100,75,20,115
10M1210,1,7,5,8,6,4,japan,10,0,1,0,0,0,0,0,1,19,0,1,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,3,54687,3.038166761,2.943959951,3.549260139,1,120,40,-40,20
10M1211,1,10,5,9,8,7,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,1,1,0,0,0,0,0,0,1,0,4,50000,2.777777672,2.691645145,3.245067358,1,165,-40,150,80
10M1212,0,6,4,5,6,6,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,5,6000000,333.3333435,322.997406,389.4081116,67,145,-5,150,-25
10M1215,0,6,4,7,5,6,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,100,-30,100,65
10M1217,1,6,4,8,6,4,japan,10,0,1,0,0,0,0,0,1,18,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,1,100000,5.555555344,5.383290291,6.490134716,6,70,100,30,80
10M1219,0,3,8,7,5,2,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,5,600000,33.33333206,32.29973984,38.94081116,7,90,40,200,10
10M1220,1,7,3,7,6,3,japan,10,0,1,0,0,0,0,0,1,18,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,5000,0.277777761,0.269164503,0.32450673,0,35,20,-170,-5
10M1221,1,8,3,4,4,6,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,4,77519,4.306611061,4.173072815,5.031087399,1,115,15,20,-5
10M1223,0,6,8,6,8,6,japan,10,0,1,0,0,0,0,0,1,19,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,122222,6.790111542,6.579565048,7.932373047,2,80,-15,-130,10
10M1227,0,4,6,7,6,5,japan,10,0,1,0,0,0,0,0,1,20,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,5,500,0.027777778,0.026916452,0.032450676,0,125,-65,120,85
10M1233,0,7,8,7,4,9,japan,10,0,1,0,0,0,0,0,1,20,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,5,1000000,55.55555725,53.83290482,64.90135193,11,95,45,270,95
4M1235,1,8,7,6,7,7,China,4,0,1,0,0,1,0,0,0,19,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,4,7000,933.333313,1511.879028,2000,233,35,50,-30,5
10M1237,1,8,3,5,5,6,japan,10,0,1,0,0,0,0,0,1,18,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,6,6000000,333.3333435,322.997406,389.4081116,56,100,35,-10,55
10M1238,0,7,5,6,4,4,japan,10,0,1,0,0,0,0,0,1,21,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,5,12000000,666.666687,645.994812,778.8162231,133,180,0,30,50
10M1239,0,5,4,5,6,7,japan,10,0,1,0,0,0,0,0,1,20,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,14000000,777.777771,753.6605835,908.6188965,194,100,15,-30,35
10M1241,0,7,6,6,6,3,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Others,0,0,1,0,0,0,0,0,0,0,1,0,4,,,,,,20,5,100,25
10M1244,0,7,2,7,6,2,japan,10,0,1,0,0,0,0,0,1,21,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,5,5000000,277.777771,269.1645203,324.5067444,56,-25,40,30,145
10M1245,0,7,3,6,5,6,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Master,1,1,1,1,0,0,0,0,0,0,1,0,3,2500000,138.8888855,134.5822601,162.2533722,46,135,40,110,25
4M1247,1,4,6,5,6,6,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,,,,,,85,10,10,25
10M1250,0,10,5,3,6,10,japan,10,0,1,0,0,0,0,0,1,18,1,0,2,Bachelor,1,0,0,0,0,1,0,0,0,0,1,0,3,15000000,833.333313,807.4935303,973.5202637,278,115,45,130,60
10M1251,1,8,7,5,6,4,japan,10,0,1,0,0,0,0,0,1,18,1,0,2,Master,1,1,0,1,0,0,0,0,0,0,1,0,5,5000000,277.777771,269.1645203,324.5067444,56,95,-105,10,145
10M1253,0,4,6,7,7,6,japan,10,0,1,0,0,0,0,0,1,20,1,0,2,Bachelor,1,0,1,1,0,0,0,0,0,0,1,0,4,10000000,555.555542,538.3290405,649.0134888,139,85,-10,-10,100
10M1255,1,5,7,6,8,3,japan,10,0,1,0,0,0,0,0,1,18,0,1,2,Bachelor,1,0,1,1,0,0,0,0,0,0,1,0,5,6000000,333.3333435,322.997406,389.4081116,67,50,65,0,55
10M1256,1,9,5,9,4,6,japan,10,0,1,0,0,0,0,0,1,21,0,1,2,Bachelor,1,0,1,0,0,0,0,0,1,0,1,0,4,10000000,555.555542,538.3290405,649.0134888,139,-15,0,-80,40
4M1262,1,8,10,8,4,10,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,20000,2666.666748,4319.654297,5714.285645,889,125,-60,-30,-45
10M1263,0,6,3,4,6,6,japan,10,0,1,0,0,0,0,0,1,19,1,0,2,Bachelor,1,0,1,0,0,1,0,0,0,0,1,0,4,1500,0.083333336,0.080749355,0.097352028,0,105,-25,-100,110
1M1264,1,7,10,6,10,6,Estonia,1,1,0,1,0,0,0,0,0,22,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,800,800,1095.890381,1600,800,100,-15,120,110
4M1266,0,6,5,7,6,7,China,4,0,1,0,0,1,0,0,0,18,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,5000,666.666687,1079.913574,1428.571411,167,85,10,-60,100
4M1267,1,8,8,6,4,6,China,4,0,1,0,0,1,0,0,0,18,0,1,2,High school,0,0,0,0,0,0,1,0,0,0,1,0,4,5800,773.333313,1252.699829,1657.142822,193,100,-5,70,45
